,id,uid,name,lat,lng,address,postal_code,city_id,city_name,city_insee,city_tier,phone,email,since,created_at,network_name,conservation_care,funeral_organization,management_and_use_of_funeral_chambers,provide_hearses_and_mourning_cars,supply_covers_coffins_interior_exterior_accessories_urns,supply_personnel_items_services,transport_body_before_after_burial,habilitation_issued_at,habilitation_expired_at,habilitation_number,cinerary_monuments,deceased_transport,establishment_pictures,establishment_video,funeral_accessories_and_urns,marble_services,monuments_maintenance,mpf_url,online_administrative_procedures,online_death_notice,online_quote_request,permanence_days,siret_number,religion,undertaker_type,status
7821,46322,383db7130a66efaf,Pompes Funèbres et Marbrerie Moderne de Drancy,48.924882,2.4473176,"39, rue Anatole France",93700,35980,Drancy,93029,1,0148320026,Agence-Drancy-2@DIGNITE.FR,,2020-10-23 10:26:59.376611,Dignité Funéraire,0,1,1,1,1,1,1,2016-05-20,2022-05-20,18-93-267,0,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/93/drancy/marbrerie-moderne-de-drancy-la,0,1,1,1,,-1,0,0
7822,46323,6a8659c05e5a38aa,El Oumma Funéraire,48.9170188,2.4458086,"54, avenue Henri Barbusse",93700,35980,Drancy,93029,1,0663377102,pompesfunebesniya93@gmailcom,,2020-10-23 10:26:59.483856,,0,1,0,1,1,1,1,2019-05-15,2025-05-15,19-93-325,0,1,0,0,0,0,-1,https://meilleures-pompes-funebres.com/93/drancy/el-oumma-funeraire,0,0,0,1,827 784 752 00012,1,0,0
7823,46324,cb385fe3a2625e7a,Pompes Funèbres Smeets-Ardange,48.9254843,2.44835,"57, rue Anatole France",93700,35980,Drancy,93029,1,0148322995,,,2020-10-23 10:26:59.592980,,0,1,0,0,1,0,0,2019-10-11,2025-10-11,19-93-058,-1,-1,-1,-1,1,1,1,https://meilleures-pompes-funebres.com/93/drancy/pompes-funebres-smeets-ets,-1,-1,-1,-1,348 351 073 00013,-1,0,0
7824,46325,1dbd995c8ad3409f,SARL TRANSPORTS FUNERAIRES KRSTIC ET FILS,48.9213652,2.4474734,"23/27, rue Roger Gibrat",93700,35980,Drancy,93029,1,0685741734,Darkokrsticfsrb@gmailcom,,2020-10-23 10:26:59.701898,,0,1,0,1,1,0,1,2019-10-14,2025-10-14,19-93-162,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7825,46326,af43754b09390767,Pompes Funèbres Générales,48.952625,2.3135507,"19, rue de Paris",93800,35978,Épinay-sur-Seine,93031,1,0148268881,Agence-EpinaySurSeine-1@PFG.FR,,2020-10-23 10:26:59.810049,PFG Services Funéraires,1,1,0,1,1,1,1,2016-02-25,2022-02-25,18-93-090,1,1,0,0,1,1,1,,0,1,1,1,542 076 799 24791,-1,0,0
7826,46327,2d04d76869ec9e08,Agence Funeria,48.9617327,2.2944173,"123, avenue Joffre",93800,35978,Épinay-sur-Seine,93031,1,0148414242,rosepinay@gmail.com,,2020-10-23 10:26:59.917038,,0,1,1,0,1,0,0,2014-10-17,2020-10-17,17-93-200,1,0,0,0,1,1,1,https://meilleures-pompes-funebres.com/93/epinay-sur-seine/pompes-funebres-agence-funeria,0,0,1,1,419 850 615 00024,-1,0,0
7827,46328,20068b26fd0b4d3b,Pompes Funèbres Roc-Eclerc,48.7938129,2.4462435,85 avenue du Général de Gaulle,94000,36026,Créteil,94028,1,0149804865,,,2020-10-23 10:27:00.029943,Roc Eclerc,0,1,0,1,1,1,1,2016-03-21,2022-03-20,16-94-045,-1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/94/creteil/pompes-funebres-roc-eclerc,-1,1,1,-1,,-1,0,0
7828,46329,75c045415cdc2904,Pompes Funèbres Musulmanes Elamen,48.7935071,2.4619625,9 rue du Général Leclerc,94000,36026,Créteil,94028,1,0158601111,,,2020-10-23 10:27:00.136837,,0,1,0,1,1,1,1,2019-01-21,2024-12-09,18-94-0036,-1,1,-1,-1,-1,1,1,,-1,-1,-1,1,,1,0,0
7829,46330,113076f4ab6e9a52,Sportes funéraire,48.797913,2.4641873,67/75 avenue de Verdun,94000,36026,Créteil,94028,1,0145214289,,,2020-10-23 10:27:00.244814,,0,1,1,1,1,1,1,2016-04-28,2022-04-27,16-94-251,-1,1,1,-1,1,1,1,,-1,-1,1,-1,,-1,0,0
7830,46331,5b9a64aad24d9b24,Orient Funéraire,48.7686797,2.4662395,34 avenue François Mitterrand,94000,36026,Créteil,94028,1,0143392446,orientfuneraire@gmailcom,,2020-10-23 10:27:00.353782,,1,1,1,1,1,1,1,2016-01-11,2022-01-10,16-94-223,-1,1,1,-1,-1,1,1,,-1,-1,1,1,517 803 995 00011,1,0,0
7831,46332,22b933694f8aab4a,Pompes Funèbres Générales,48.7921732,2.4634836,44 rue du Général Leclerc,94000,36026,Créteil,94028,1,0142071879,Agence-Creteil-1@PFG.FR,,2020-10-23 10:27:00.466643,PFG Services Funéraires,1,1,1,1,1,1,1,2017-12-29,2020-03-19,14.94.027,-1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/94/creteil/pfg-services-funeraires,-1,1,1,-1,542 076 799 08448,-1,0,0
7832,46333,0ffc274ed5973772,Pompes Funèbres LOIC,48.7964101,2.4573207,23 bis av du Maréchal de Lattrede Tassigny,94000,36026,Créteil,94028,1,0664695310,contact@pfloicfr,,2020-10-23 10:27:00.569791,,0,1,0,0,1,1,0,2018-02-08,2024-03-11,18-94-0117,-1,1,1,-1,-1,1,1,https://meilleures-pompes-funebres.com/94/creteil/pompes-funebres-loic,-1,-1,1,-1,794 629 964 00022,-1,0,0
7833,46334,a2d53e13059d15c4,SAS «P.J.M»,48.8047265,2.4568576,18 rue de la Rampe,94000,36026,Créteil,94028,1,0148995162,pjm94@orangefr,,2020-10-23 10:27:00.677823,,1,1,0,1,1,1,1,2019-02-08,2020-02-28,19-94-0131,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7834,46335,7159de889dd70e46,Pompes funèbres de France,48.7960294,2.2772864,"63,avenue de la Division Leclerc",94110,179,Arcueil,94003,2,0145468177,arcueil@pfdefrance.com,,2020-10-23 10:27:00.786781,POMPES FUNÈBRES DE FRANCE,1,1,0,1,1,1,1,2015-03-23,2021-01-21,15-94-208,-1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/arcueil/adc-marbrier-funeraire,0,1,1,1,,-1,0,0
7835,46336,9a782ee9b75d066f,Entreprise ALVES,48.8040264,2.3369706,"45, avenue de la Division Leclerc",94110,179,Arcueil,94003,2,0146649040,adcpfm@hotmailfr,,2020-10-23 10:27:00.894005,,0,0,0,0,0,1,0,2016-07-25,2022-07-04,16-94-210,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,9
7836,46337,d33a84e6c9edc1c7,Crématorium du Val de Bièvre,48.8031196,2.3433872,"8, rue du Ricardo",94110,179,Arcueil,94003,2,0146634750,,,2020-10-23 10:27:01.009083,,0,0,0,0,0,0,0,2016-03-15,2022-03-30,16-94-185,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7837,46338,cc24193a1e124753,«CTFG»,48.8469018,2.458611,62 rue Jean-Jacques Rousseau,94120,35983,Fontenay-sous-Bois,94033,1,0951563328,aureliecarrico@hotmailfr,,2020-10-23 10:27:01.116114,,0,0,0,1,0,1,1,2019-03-21,2020-03-20,19-94-0148,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,12
7838,46339,0ce5d6bc4dde8a41,Pompes Funèbres Générales,48.8481199,2.4781473,109 boulevard Galliéni,94120,35983,Fontenay-sous-Bois,94033,1,0148754197,Agence-FontenaySousBois-1@PFG.FR,,2020-10-23 10:27:01.223630,PFG Services Funéraires,1,1,0,1,1,1,1,2014-03-11,2020-03-11,14-94-052,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/fontenay-sous-bois/pfg-services-funeraires,0,1,1,1,542 076 799 12903,-1,0,0
7839,46340,8925752e578e00ea,Pompes Funèbres Marbrerie Rebillion,48.8499575,2.4558184,"6,avenue de Stalingrad",94120,35983,Fontenay-sous-Bois,94033,1,0145760411,fontenay@rebillon.fr,,2020-10-23 10:27:01.332706,La Maison Rebillon,0,1,0,0,1,1,0,2015-11-02,2021-11-02,15-94-182,1,0,0,0,1,1,1,,0,0,1,1,753 216 704 00092,-1,0,0
7840,46341,794255b55aae37e1,"""SAS """"TCM94""""""",48.8540024,2.450277,"28, rue des Quatre Ruelles et 107, rue Gabriel Péri",94120,35983,Fontenay-sous-Bois,94033,1,0143942121,,,2020-10-23 10:27:01.440660,,0,1,0,0,0,0,1,2014-11-20,2020-11-30,14-94-241,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7841,46342,2faf22761278c068,Pompes Funèbres Générales,48.8386976,2.4925401,4 rue de Coulmiers,94130,36000,Nogent-sur-Marne,94052,1,0148710159,Agence-NogentSurMarne-1@PFG.FR,,2020-10-23 10:27:01.550791,PFG Services Funéraires,1,1,0,1,1,1,1,2014-03-07,2020-03-10,14-94-053,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/nogent-sur-marne/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 08414,-1,0,0
7842,46343,7c5dbe4e453ff806,Pompes Funèbres E.L. Martin,48.8454034,2.4910956,75 rue de Plaisance,94130,36000,Nogent-sur-Marne,94052,1,0148768600,legallchristelle@orange.fr,,2020-10-23 10:27:01.665647,,0,1,0,0,1,1,0,2014-07-30,2020-04-03,14-94-04,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/nogent-sur-marne/martin-el,-1,-1,-1,-1,622 015 873 00012,-1,0,0
7843,46344,0743f7c37dc95f4c,Pompes Funèbres Komitas,48.7892964,2.4255398,112 bis rue Etienne Dolet,94140,35987,Alfortville,94002,1,0143530348,komitas94@hotmail.fr,,2020-10-23 10:27:01.774579,,0,1,0,0,1,0,0,2017-05-18,2023-05-17,17-94-191,1,1,1,0,1,1,-1,,0,1,1,1,448 853 432 00012,-1,0,0
7844,46345,e507176e39b66241,Pompes Funèbres Générales,48.8055076,2.4194308,2 place François Mitterrand,94140,35987,Alfortville,94002,1,0143960388,Agence-Alfortville-1@PFG.FR,,2020-10-23 10:27:01.880533,PFG Services Funéraires,1,1,0,1,1,1,1,2018-01-05,2020-03-19,14-94-032,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/alfortville/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 08497,-1,0,0
7845,46346,088ff2ff92c9a500,Pompes Funèbres Marbrerie Sbrizzi Bruno,48.7839065,2.4281574,175 bis rue Etienne Dolet,94140,35987,Alfortville,94002,1,0143757596,,,2020-10-23 10:27:01.988708,,1,1,1,1,1,1,1,2014-06-30,2020-06-29,14-94-006,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/alfortville/marbrerie-sbrizzi-bruno,0,0,0,0,315 630 608 00026,-1,0,0
7846,46347,9a10ea34f695087f,Transports funéraires BLASCO,48.7780042,2.4225631,3 rue Jean Baptiste Preux,94140,35987,Alfortville,94002,1,0141790537,mickaelblasco94@orangefr,,2020-10-23 10:27:02.094524,,1,1,0,1,1,1,1,2015-07-03,2021-07-02,15-94-234,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,12
7847,46348,4999c838849d272c,Pompes funèbres MASSIS,48.7857699,2.4266843,151 bis rue Étienne Dolet,94140,35987,Alfortville,94002,1,0698221228,,,2020-10-23 10:27:02.205556,,-1,1,0,1,1,1,1,2018-09-20,2019-09-20,18-94-0135,-1,1,1,0,1,0,-1,https://meilleures-pompes-funebres.com/94/alfortville/pompes-funebres-massis-alfortville,0,1,1,1,830 930 673 00017,-1,0,0
7848,46349,9bbb6de630cdda17,P.F Feuillâtre CLAIRAMBEAU,48.8380542,2.4135634,58 boulevard de la Guyane,94160,35990,Saint-Mandé,94067,2,0143286828,,,2020-10-23 10:27:02.312964,,0,1,0,0,1,1,0,2016-09-09,2022-09-09,16-94-050,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,12
7849,46350,14ac86891f763da5,Pompes Funèbres Générales,48.8424807,2.4177542,29 avenue du Général de Gaulle,94160,35990,Saint-Mandé,94067,2,0143281008,Agence-SaintMande-1@PFG.FR,,2020-10-23 10:27:02.419942,PFG Services Funéraires,1,1,1,1,1,1,1,2014-04-04,2020-04-03,14-94-127,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/saint-mande/pompes-funebres-generales-pfg,-1,1,1,-1,542 076 799 08323,-1,0,0
7850,46351,3d40f6505ab7668d,Services Funéraires SAINT-MANDÉENS Nom commercial : RocEclerc-Saint Mandé,48.8390823,2.417646,61bis avenue du Général de Gaulle,94160,35990,Saint-Mandé,94067,2,0171331080,,,2020-10-23 10:27:02.527038,,1,1,0,0,1,1,1,2015-03-12,2020-02-15,15-94-242,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,4
7851,46352,273b8c6e0beb474a,MARBRERIE P.FCHETRIT,48.8385272,2.5002914,"3,villadesLierres",94170,35999,Le Perreux-sur-Marne,94058,1,0143961473,,,2020-10-23 10:27:02.633788,,0,1,0,0,1,1,0,2011-05-31,2023-05-31,05-94-190,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
7852,46353,14070670648966ef,Pompes Funèbres Générales,48.8408797,2.5069254,"9,rueDenfertRochereau",94170,35999,Le Perreux-sur-Marne,94058,1,0143241533,Agence-LePerreux-1@PFG.FR,,2020-10-23 10:27:02.742030,PFG Services Funéraires,1,1,0,1,1,1,1,2014-03-07,2020-03-10,14-94-054,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/le-perreux-sur-marne/pfg-services-funeraires,-1,1,1,1,542 076 799 08067,-1,0,0
7853,46354,6d1fdf13e85c1cb2,Pompes Funèbres SP Funéraire,48.8419615,2.5087166,"24,alléedeBellevue",94170,35999,Le Perreux-sur-Marne,94058,1,0788533260,contact@spfuneraire.com,,2020-10-23 10:27:02.848984,,0,1,0,0,1,1,0,2018-02-14,2019-02-14,18-94-271,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/le-perreux-sur-marne/sp-funeraire,-1,0,0,1,,-1,0,0
7854,46355,7be1a648d1e4b295,Pompes Funèbres Marbrerie Chevalier Père et Fille,48.8078282,2.3778228,3 Rue Gaston Monmousseau,94200,36021,Ivry-sur-Seine,94041,1,0146582056,,,2020-10-23 10:27:02.957900,,0,1,0,1,1,1,1,2018-07-02,2024-06-20,18-94-0029,0,1,-1,-1,1,1,1,https://meilleures-pompes-funebres.com/94/ivry-sur-seine/pompes-funebres-chevalier-sarl,-1,-1,-1,-1,408 557 189 00029,-1,0,0
7855,46356,1bbb1d6954a07bca,Pompes Funèbres Roc'Eclerc,48.8120677,2.3860825,87 rue Georges Gosnat,94200,36021,Ivry-sur-Seine,94041,1,0149607563,,,2020-10-23 10:27:03.063541,Roc Eclerc,1,1,0,1,1,1,1,2016-10-21,2019-11-27,13-94-170,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/ivry-sur-seine/pompes-funebres-roc-eclerc,0,1,1,1,753 216 704 00829,-1,0,0
7856,46357,a346f3950496a88c,Pompes Funèbres Générales,48.8120309,2.3865314,4 rue Raspail,94200,36021,Ivry-sur-Seine,94041,1,0146723168,Agence-IvrySurSeine-1@PFG.FR,,2020-10-23 10:27:03.170754,PFG Services Funéraires,1,1,0,1,1,1,1,2018-01-05,2020-03-19,14-94-029,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/ivry-sur-seine/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 08372,-1,0,0
7857,46358,2f21068aa827733a,Pompes Funèbres Marbrerie Rebillon,48.8124855,2.3703756,42 avenue de Verdun,94200,36021,Ivry-sur-Seine,94041,1,0146721538,,,2020-10-23 10:27:03.282636,La Maison Rebillon,1,1,0,1,1,1,1,2016-04-28,2021-07-14,15-94-249,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/ivry-sur-seine/pompes-funebres-rebillon,0,1,1,1,753 216 704 00076,-1,0,0
7858,46359,4915c847c3168c2e,Pompes Funèbres Marbrerie Zehren,48.8070681,2.3783922,4 ter rue Gaston Monmousseau,94200,36021,Ivry-sur-Seine,94041,1,0146720109,zehren94@orange.fr,,2020-10-23 10:27:03.394523,,1,1,0,1,1,1,1,2014-06-30,2020-06-29,14-94-136,1,1,0,0,1,1,1,,0,0,0,1,,-1,0,0
7859,46360,98874159feacc28e,Pompes Funèbres Assakina PFA,48.8136268,2.3885569,70 avenue Georges Gosnat,94200,36021,Ivry-sur-Seine,94041,1,0625194381,mahsaini74@gmailcom,,2020-10-23 10:27:03.502851,,0,1,0,0,1,1,1,2018-10-17,2019-06-06,18-94-0132,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
7860,46361,b8c113ea9a3842b3,Pompes Funèbres Générales,48.8199554,2.4153049,55ruedeParis,94220,36008,Charenton-le-Pont,94018,2,0143960317,Agence-CharentonLePont-1@PFG.FR,,2020-10-23 10:27:03.610608,PFG Services Funéraires,1,1,0,1,1,1,1,2018-01-05,2020-03-19,14-94-030,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/charenton-le-pont/pompes-funebres-generales-pfg,1,1,1,1,,-1,0,0
7861,46362,d50b288c54568734,Pompes funèbres de France,48.7973219,2.329466,17 avenue Carnot,94230,36001,Cachan,94016,2,0141240123,cachan@pfdefrance.com,,2020-10-23 10:27:03.717766,POMPES FUNÈBRES DE FRANCE,1,1,0,1,1,1,1,,,15-94-243,0,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/cachan/adc-pompes-funebres-et-marbrerie,0,1,1,1,450 928 759 00031,-1,0,0
7862,46363,fdf721f44a0979c2,Assistance Décès International,48.8006158,2.3238345,13avenue Aristide Briand,94230,36001,Cachan,94016,2,0146631390,,,2020-10-23 10:27:03.830765,,0,1,0,1,1,1,1,2014-01-10,2020-01-14,14-94-112,-1,-1,-1,-1,-1,-1,-1,https://meilleures-pompes-funebres.com/94/cachan/assistance-deces-international,-1,-1,-1,-1,,-1,0,0
7863,46364,dc02825cc80c85a6,Pompes Funèbres Générales,48.7951258,2.3343557,"6,rue Galliéni",94230,36001,Cachan,94016,2,0146640235,Agence-Cachan-1@PFG.FR,,2020-10-23 10:27:03.938878,PFG Services Funéraires,1,1,0,1,1,1,1,2016-02-03,2020-05-05,14-94-110,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/cachan/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 07929,-1,0,0
7864,46365,cc5aa49214a53bc1,Transports funéraires CORREIA,48.8092263,2.3482286,114rueGabrielPéri,94250,36015,Gentilly,94037,2,0146647590,,,2020-10-23 10:27:04.068219,,0,1,0,1,1,1,1,2019-03-29,2025-03-28,19-94-0034,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7865,46366,0225587fc8929e18,Pompes Funèbres Marbrerie Moussou,48.8138999,2.344688,35 rue Charles frérot,94250,36015,Gentilly,94037,2,0145473828,,,2020-10-23 10:27:04.170741,,1,1,0,0,1,1,1,2017-05-17,2023-05-01,17-94-149,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/gentilly/marbrerie-pompes-funebres-moussou,0,0,1,1,410 362 248 00016,-1,0,0
7866,46367,89388088295a9c72,Pompes Funèbres Marbrerie Millenaire,48.8124639,2.3519058,40 avenue Jean Jaurès,94250,36015,Gentilly,94037,2,0146636435,Pfmillenaire94@gmail.com,,2020-10-23 10:27:04.279671,,0,1,0,0,1,1,1,2018-03-20,2024-03-19,18-91-273,1,1,1,0,1,1,1,,0,0,1,1,753 315 928 00022,-1,0,0
7867,46368,ef6df2ee0c59fc65,Pompes Funèbres Roc'Eclerc,48.7587696,2.3336866,"4, rue de la Butte",94260,35991,Fresnes,94034,2,0146687741,marbreriefresnes@orangefr,,2020-10-23 10:27:04.387720,Roc Eclerc,0,1,0,1,1,1,1,2016-08-02,2022-08-17,16-94-071,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/fresnes/roc-eclerc-marbrerie-de-fresnes,0,1,1,1,349 211 904 00017,-1,0,0
7868,46369,624d29ff9ff6e49d,Pompes Funèbres Roc-Eclerc,48.809153,2.3584522,3 rue de Verdun-Lazare Ponticelli,94270,35993,Le Kremlin-Bicêtre,94043,2,0184232044,,,2020-10-23 10:27:04.495976,Roc Eclerc,0,1,0,0,1,1,0,2016-11-04,2022-11-03,16-94-255,-1,1,1,0,1,1,1,,-1,1,1,1,,-1,0,0
7869,46370,5747ef866650da8e,Pompes Funèbres La Pensée - BY PETIT,48.8133802,2.3617572,4 avenue du cimetière communal,94270,35993,Le Kremlin-Bicêtre,94043,2,0146581804,petit.funeraire@pr-groupe.fr,,2020-10-23 10:27:04.604573,,0,1,0,0,1,1,1,,,20-94-0139,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/le-kremlin-bicetre/a-la-pensee,-1,-1,-1,1, 817 607 443 00014,-1,0,0
7870,46371,09f3d67bf7f20ec0,Pompes Funèbres Générales,48.8122063,2.3563241,2 place Jean Jaurès,94270,35993,Le Kremlin-Bicêtre,94043,2,0146581212,Agence-LeKremlinBicetre-1@PFG.FR,,2020-10-23 10:27:04.716804,PFG Services Funéraires,0,1,0,1,1,1,1,2016-02-11,2020-04-20,14-94-109,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/le-kremlin-bicetre/pfg-services-funeraires,-1,1,1,1,542 076 799 08133,-1,0,0
7871,46372,80754ec035bd30d5,Services Funéraires Daout,48.7415319,2.407971,20 route de Choisy,94290,36024,Villeneuve-le-Roi,94077,2,0145974197,,,2020-10-23 10:27:04.825076,,1,1,0,1,1,1,1,2016-02-18,2022-02-17,16-94-012,-1,-1,-1,-1,1,-1,-1,https://meilleures-pompes-funebres.com/94/villeneuve-le-roi/pompes-funebres-daout,-1,-1,-1,1,440 438 489 00021,-1,0,0
7872,46373,89f31bcb1812a2cf,Pompes Funèbres Générales,48.7244163,2.4186174,52 avenue du Général de Gaulle,94290,36024,Villeneuve-le-Roi,94077,2,0145974224,Agence-VilleneuveLeRoi-1@PFG.FR,,2020-10-23 10:27:04.946334,PFG Services Funéraires,1,1,0,1,1,1,1,2014-02-28,2020-03-19,14-94-046,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/villeneuve-le-roi/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 07671,-1,0,0
7873,46374,e08da04b58fe2658,Graveur Marbrier LAMI,48.8443025,2.4343867,41rue de Général de Gaulle,94300,36007,Vincennes,94080,1,0149302121,,,2020-10-23 10:27:05.088885,,0,1,0,0,1,1,0,2016-09-16,2022-09-16,16-94-072,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7874,46375,7f5dcf3163af1309,Pompes Funèbres Cardoso,48.8479979,2.437986,2 rue Maurice Berteaux,94300,36007,Vincennes,94080,1,0149300007,villiers@pfcardoso.com,,2020-10-23 10:27:05.196064,,0,1,0,0,1,1,1,2014-11-10,2020-11-10,14-94-379,-1,1,1,0,1,1,1,,-1,1,1,1,,-1,0,0
7875,46376,51ed97bf72cbbd95,Pompes Funèbres Générales P.F.G,48.8418953,2.4329493,44 rue du Général de Gaulle,94300,36007,Vincennes,94080,1,0149302487,,,2020-10-23 10:27:05.300368,,1,1,0,1,1,1,1,2014-03-13,2020-03-13,14-94-056,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7876,46377,09ac34e87e2860f4,Fune route Transports Funéraires,48.8463111,2.4345974,11 rue Gallet,94300,36007,Vincennes,94080,1,0143040533,funeroute@orangefr,,2020-10-23 10:27:05.405817,,0,0,0,1,0,1,1,2018-10-02,2019-10-03,18-94-0137,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
7877,46378,32b75ce5c6ee551e,Pompes Funèbres les Trois Roses,48.8480523,2.4447208,16 rue de Fontenay,94300,36007,Vincennes,94080,1,0143657225,,,2020-10-23 10:27:05.523836,Le Choix Funéraire,1,1,0,0,1,0,0,2014-06-23,2020-07-13,12-94-239,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/94/vincennes/pompes-funebres-les-trois-roses,0,0,1,1,509 836 7480 0038,-1,0,0
7878,46379,fb25cf843faad045,Pompes Funèbres Générales,48.848074,2.4399719,84 rue de Fontenay,94300,36007,Vincennes,94080,1,0143744730,Agence-Vincennes-1@PFG.FR,,2020-10-23 10:27:05.631866,PFG Services Funéraires,1,1,0,1,1,1,1,2014-03-14,2020-03-13,14-94-093,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/94/vincennes/pompes-funebres-generales-pfg,0,1,1,1,542 076 799 08430,-1,0,0
7879,46380,f8aa4b1d63305695,Pompes Funèbres Marbrerie Rebillon,48.847768,2.4404954,51rue de Fontenay,94300,36007,Vincennes,94080,1,0143280038,,,2020-10-23 10:27:05.749961,La Maison Rebillon,0,1,0,1,1,1,1,2011-09-02,2023-09-03,11-94-095,1,1,0,0,1,1,1,,0,0,1,1,753 216 704 00043,-1,0,0
7880,46381,3fc275edcf2f4703,Marbrerie Bernard et Cie,48.7683874,2.3700534,113 avenue du général de Gaulle,94320,36004,Thiais,94073,2,0146865241,,,2020-10-23 10:27:05.862888,,0,1,0,0,0,1,0,2014-03-19,2020-04-21,14-94-065,1,0,0,0,0,1,1,https://meilleures-pompes-funebres.com/94/thiais/marbrerie-bernard-et-cie,0,0,0,0,309 065 415 00015,-1,0,0
7881,46382,6bc50c215cecc042,Pompes Funèbres Marbrerie Barbier Et Fils,48.7623484,2.368772,13 esplanade Auguste Perret,94320,36004,Thiais,94073,2,0146867380,,,2020-10-23 10:27:05.971082,,1,1,0,0,1,1,1,2015-02-05,2021-01-14,14-94-121,1,1,1,1,0,1,1,https://meilleures-pompes-funebres.com/94/thiais/marbrerie-barbier-et-fils,0,0,1,1,325 509 289 00022,-1,0,0
7882,46383,2f027dbddf6ad67d,Pompes Funèbres Lecreux Frères,48.7629255,2.36977,1 esplanade Auguste Perret,94320,36004,Thiais,94073,2,0146862013,,,2020-10-23 10:27:06.087804,,0,1,0,0,1,1,0,,,15-94-121,0,0,1,0,1,1,0,https://meilleures-pompes-funebres.com/94/thiais/pompes-funebres-lecreux-freres,0,1,1,1,337 934 848 00124,-1,0,0
7883,46384,d3e3d5862594ef84,La Marbrerie de Paris,48.7628717,2.369509,3 et 4 esplanade Auguste Perret,94320,36004,Thiais,94073,2,0146867091,lamaisonherbet@gmail.com,,2020-10-23 10:27:06.174391,,0,1,0,0,1,1,0,2015-02-26,2021-04-28,15-94-146,0,0,1,0,1,1,0,https://meilleures-pompes-funebres.com/94/thiais/pompes-funebres-marbrerie-e-herbet,0,0,1,1,305 546 079 00032,-1,0,0
7884,46385,309fc78ebc68974f,Pompes Funèbres Sportes,48.7625842,2.3695243,5 esplanade Auguste Perret,94320,36004,Thiais,94073,2,0141809765,contact@sportesfuneraire.fr,,2020-10-23 10:27:06.261399,,0,1,0,0,1,1,1,2015-06-03,2021-06-07,15-94-060,0,1,1,0,1,1,0,https://meilleures-pompes-funebres.com/94/thiais/m-p-f-p-sportes,0,1,1,1,702 031 105 00076,-1,0,0
